input,match,property_id,latitude,longitude,search_url,image_url,home_value,home_type,year_built,lot_size,price,beds,baths,sqft
637 S HIGHLAND,637 Highland Ave,13252606,41.8767233,-87.7821571,/IL/Oak-Park/637-Highland-Ave-60304/home/13252606,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=637+Highland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=TXgz9zWcNYBkc9UM49o2-aJ5VOs='],465000.0,Single-family,1914,3150.0,,2.0,2.5,1919.0
739 S CUYLER AVE,739 S Cuyler Ave,13251940,41.8748948,-87.7833233,/IL/Oak-Park/739-S-Cuyler-Ave-60304/home/13251940,['https://ssl.cdn-redfin.com/photo/68/mbphoto/224/genMid.11282224_0.jpg'],295000.0,Single-family,1909,4221.0,295000.0,2.0,1.0,
719 S CARPENTER AV,719 Carpenter Ave,13250108,41.876152,-87.7963514,/IL/Oak-Park/719-Carpenter-Ave-60304/home/13250108,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=719+Carpenter+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=PTa7WgetozmDR87j0DnG5IULCgo='],20800.0,Single-family,1922,2520.0,,3.0,1.5,1280.0
610 WENONAH AVE,610 Wenonah Ave,13249257,41.8778269,-87.8007361,/IL/Oak-Park/610-Wenonah-Ave-60304/home/13249257,['https://ssl.cdn-redfin.com/photo/68/mbphoto/968/genMid.08464968_2.jpg'],,Single-family,1903,6250.0,375000.0,5.0,3.0,3500.0
540 S HUMPHREY AVE,540 S Humphrey Ave,13252031,41.8785033,-87.7755454,/IL/Oak-Park/540-S-Humphrey-Ave-60304/home/13252031,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=41.8785033%2C-87.7755454&size=665x441&source=outdoor&client=gme-redfin&signature=hWe79v8d9198vNnXb-Hr8DWpX-0='],,,,,,,,
PO BOX 1303,,-1,,,,,,,,,,,,
707 S HARVEY AV,707 S Harvey Ave,13252229,41.8760104,-87.7809438,/IL/Oak-Park/707-S-Harvey-Ave-60304/home/13252229,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=707+S+Harvey+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=wgd9pZXiAw2_kgbCIoDGKP0xHtg='],,Single-family,1912,3125.0,,3.0,1.0,1468.0
1101 S HARVEY AVE,1101 S Harvey Ave,13250823,41.8689113,-87.7806328,/IL/Oak-Park/1101-S-Harvey-Ave-60304/home/13250823,['https://ssl.cdn-redfin.com/photo/68/mbphoto/715/genMid.09752715_H.jpg'],,Single-family,1924,3058.0,670000.0,4.0,4.0,3541.0
1174 CLINTON AVE,1174 Clinton Ave,13248169,41.8659673,-87.7974492,/IL/Oak-Park/1174-Clinton-Ave-60304/home/13248169,['https://ssl.cdn-redfin.com/photo/68/mbphoto/101/genMid.11381101_0.jpg'],799000.0,Single-family,1934,4795.0,799000.0,5.0,4.0,2235.0
908 WENONAH AVE,908 Wenonah Ave,40385045,41.8719778,-87.8003124,/IL/Oak-Park/908-Wenonah-Ave-60304/home/40385045,['https://ssl.cdn-redfin.com/photo/68/mbphoto/474/genMid.11284474_0.jpg'],595000.0,Single-family,1918,3789.0,595000.0,5.0,4.0,2600.0
617 S SCOVILLE AVE,617 S Scoville Ave,12558006,41.877363,-87.788337,/IL/Oak-Park/617-S-Scoville-Ave-60304/home/12558006,['https://ssl.cdn-redfin.com/photo/68/mbphoto/871/genMid.08094871_3.jpg'],500000.0,Single-family,1915,3150.0,500000.0,4.0,3.5,2300.0
1013 S EAST AV,1013 S East Ave,13246927,41.8702618,-87.7892753,/IL/Oak-Park/1013-S-East-Ave-60304/home/13246927,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1013+S+East+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=WWjj_7Gv0zWUxwIEfPEoV6nkKsA='],260000.0,Single-family,1915,3150.0,,2.0,1.0,800.0
1145S OAK PARK AV,,-1,,,,,,,,,,,,
814 S TAYLOR AVE,814 S Taylor Ave,13251665,41.8739538,-87.7778496,/IL/Oak-Park/814-S-Taylor-Ave-60304/home/13251665,['https://ssl.cdn-redfin.com/photo/68/mbphoto/127/genMid.11769127_0.jpg'],636500.0,Single-family,1914,3906.0,636500.0,3.0,3.5,2013.0
1128 S EUCLID AV,1128 S Euclid Ave,13248391,41.8677962,-87.7923496,/IL/Oak-Park/1128-S-Euclid-Ave-60304/home/13248391,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1128+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=MNdEtnq_p036HvK-wOjYssx7o1o='],75000.0,Single-family,1910,4725.0,,3.0,1.0,1332.0
5938 W OHIO ST,,-1,,,,,,,,,,,,
508 S ELMWOOD AVE,508 S Elmwood Ave,13248900,41.8793693,-87.7854075,/IL/Oak-Park/508-S-Elmwood-Ave-60304/home/13248900,['https://ssl.cdn-redfin.com/photo/68/mbphoto/140/genMid.11849140_0.jpg'],760000.0,Single-family,1983,0.0,760000.0,4.0,3.0,2561.0
1154 S GROVE AVE,1154 S Grove Ave,13247724,41.8667038,-87.7948565,/IL/Oak-Park/1154-S-Grove-Ave-60304/home/13247724,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1154+S+Grove+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=WB4DRn1AldxfoYBpL3yuTFfJTM8='],362500.0,Single-family,1921,4566.0,,3.0,2.5,1637.0
524 S HARVEY AV,524 S Harvey Ave,13252614,41.8789528,-87.7804852,/IL/Oak-Park/524-S-Harvey-Ave-60304/home/13252614,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=524+S+Harvey+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=RWuYs3hzJygF5eTceEtdOoXcQRs='],,Single-family,1912,3125.0,,3.0,1.0,1584.0
728 S MAPLE AVE,728 S Maple Ave,13249384,41.8756823,-87.8033804,/IL/Oak-Park/728-S-Maple-Ave-60304/home/13249384,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=728+S+Maple+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=aim2qnC0dchPSr_uo-4-zjBlhJ4='],150000.0,Single-family,1920,8500.0,,3.0,1.0,1564.0
10 S LA SALLE ST#2750,,-1,,,,,,,,,,,,
545 S EUCLID AV,545 S Euclid Ave,13250278,41.8780959,-87.793254,/IL/Oak-Park/545-S-Euclid-Ave-60304/home/13250278,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=545+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=RaQ20Ke1U9mfLCHQv3dzXG-Rrys='],185000.0,Single-family,1924,3780.0,,3.0,1.5,1888.0
1009 S KENILWORTH,1009 S Kenilworth Ave,13247486,41.8701979,-87.7968096,/IL/Oak-Park/1009-S-Kenilworth-Ave-60304/home/13247486,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1009+S+Kenilworth+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=58Lykg-irNq7ml4T0xyQ734Wryk='],85000.0,Single-family,1903,6850.0,,4.0,1.5,2197.0
609 WENONAH AVE,609 Wenonah Ave,13249344,41.8778122,-87.8012903,/IL/Oak-Park/609-Wenonah-Ave-60304/home/13249344,['https://ssl.cdn-redfin.com/photo/68/mbphoto/930/genMid.09260930_2.jpg'],395500.0,Single-family,1910,3125.0,395070.0,3.0,1.5,1336.0
1103 LYMAN AVE,1103 Lyman Ave,13250166,41.8688748,-87.776929,/IL/Oak-Park/1103-Lyman-Ave-60304/home/13250166,['https://ssl.cdn-redfin.com/photo/68/mbphoto/963/genMid.09624963_2.jpg'],449000.0,Single-family,1926,3150.0,449000.0,3.0,1.5,1510.0
1120 S EAST AVE,1120 S East Ave,13247308,41.8681316,-87.7886878,/IL/Oak-Park/1120-S-East-Ave-60304/home/13247308,['https://ssl.cdn-redfin.com/photo/68/mbphoto/821/genMid.08372821_2.jpg'],306000.0,Single-family,1916,4725.0,306000.0,3.0,1.5,1992.0
1024 FAIR OAKS AVE,1024 Fair Oaks Ave,13274136,41.904672,-87.7882261,/IL/Oak-Park/1024-Fair-Oaks-Ave-60302/home/13274136,['https://ssl.cdn-redfin.com/photo/68/mbphoto/271/genMid.10335271_2.jpg'],827500.0,Single-family,1961,7850.0,827500.0,4.0,4.5,3204.0
607 S HIGHLAND AV,607 Highland Ave,13251887,41.8777503,-87.7821717,/IL/Oak-Park/607-Highland-Ave-60304/home/13251887,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=607+Highland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=zASOtSXRZs0oWvTWQ4qDgMmmY8c='],63000.0,Single-family,1911,4095.0,,3.0,1.0,1292.0
2669 N GREENVIEW AVE E,,-1,,,,,,,,,,,,
1016 S GROVE,1016 S Grove Ave,13248056,41.8699364,-87.7949174,/IL/Oak-Park/1016-S-Grove-Ave-60304/home/13248056,['https://ssl.cdn-redfin.com/photo/68/mbphoto/403/genMid.08276403_0.jpg'],620000.0,Multi-family (5+ unit),1911,5137.0,620000.0,7.0,3.0,
1166 S ELMWOOD AV,1166 S Elmwood Ave,13246593,41.8663971,-87.7849399,/IL/Oak-Park/1166-S-Elmwood-Ave-60304/home/13246593,['https://ssl.cdn-redfin.com/photo/68/mbphoto/470/genMid.12127470_0.jpg'],325000.0,Single-family,1917,3780.0,353312.0,3.0,1.5,1125.0
1168 S TAYLOR,1168 S Taylor Ave,13251807,41.8664501,-87.7775439,/IL/Oak-Park/1168-S-Taylor-Ave-60304/home/13251807,['https://ssl.cdn-redfin.com/photo/68/mbphoto/033/genMid.11339033_0.jpg'],415000.0,Single-family,1917,4158.0,415000.0,4.0,2.0,1200.0
1164 S KENILWORTH,1164 S Kenilworth Ave,13247727,41.8664026,-87.7961245,/IL/Oak-Park/1164-S-Kenilworth-Ave-60304/home/13247727,['https://ssl.cdn-redfin.com/photo/68/mbphoto/372/genMid.10739372_0.jpg'],94000.0,Single-family,1916,3425.0,412500.0,4.0,1.5,1481.0
306 S HUMPHREY AV,306 S Humphrey Ave,13266447,41.8836489,-87.7759874,/IL/Oak-Park/306-S-Humphrey-Ave-60302/home/13266447,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=41.8836489%2C-87.7759874&size=665x441&source=outdoor&client=gme-redfin&signature=0v9psDrAncYBYWQdHXN61CJa_zE='],425000.0,Single-family,1898,7500.0,,4.0,2.5,
1110 PLEASANT,1110 Pleasant St,12589950,41.8857616,-87.8030104,/IL/Oak-Park/1110-Pleasant-St-60302/home/12589950,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1110+Pleasant+St%2C+Oak+Park%2C+IL+60302&size=665x441&source=outdoor&client=gme-redfin&signature=CfJEpHnY9aDWBYBEaLvUsqgkxp0='],,,,,,,,
1154 S WESLEY AV,1154 Wesley Ave,13246886,41.8666342,-87.7911172,/IL/Oak-Park/1154-Wesley-Ave-60304/home/13246886,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1154+Wesley+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=1QuaJ-8v8WBnDZNm4j5nRg27ACg='],130000.0,Single-family,1951,4725.0,,4.0,1.5,1371.0
744 S EUCLID AV,744 S Euclid Ave,13249081,41.8745655,-87.7925795,/IL/Oak-Park/744-S-Euclid-Ave-60304/home/13249081,['https://ssl.cdn-redfin.com/photo/68/mbphoto/819/genMid.11479819_0.jpg'],352000.0,Single-family,1929,3906.0,352000.0,3.0,1.5,1740.0
628 S TAYLOR AVE,628 S Taylor Ave,13252974,41.8771257,-87.7779526,/IL/Oak-Park/628-S-Taylor-Ave-60304/home/13252974,['https://ssl.cdn-redfin.com/photo/68/mbphoto/553/genMid.10785553_0.jpg'],475000.0,Single-family,1998,4410.0,475000.0,4.0,3.0,2320.0
1106 S CLARENCE AV,1106 Clarence Ave,13248389,41.8685368,-87.7899442,/IL/Oak-Park/1106-Clarence-Ave-60304/home/13248389,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1106+Clarence+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=rHbhojjMaVV4EGHRbuAK239zI-s='],58000.0,Single-family,1913,4725.0,,3.0,1.0,1368.0
919 S WISCONSIN,919 Wisconsin Ave,13248072,41.871594,-87.8023388,/IL/Oak-Park/919-Wisconsin-Ave-60304/home/13248072,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=919+Wisconsin+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=3J2c0lwVPIt5kScB8p0AOkZY9ps='],102000.0,Single-family,1906,4275.0,,4.0,1.5,1174.0
1033 S EAST AVE,1033 S East Ave,13247090,41.8694216,-87.7892257,/IL/Oak-Park/1033-S-East-Ave-60304/home/13247090,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1033+S+East+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=rGcin5i4qyGOQDyQgnZiSnb0vGg='],230000.0,Single-family,1922,4725.0,,4.0,1.0,2054.0
808 S GROVE AV,808 S Grove Ave,13249948,41.8738744,-87.7949502,/IL/Oak-Park/808-S-Grove-Ave-60304/home/13249948,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=808+S+Grove+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=wn57crLBMyea7kbNh8-Pjhtp388='],100000.0,Single-family,1908,6250.0,,3.0,2.0,2479.0
721 S CLINTON,721 Clinton Ave,13249981,41.8760305,-87.7989898,/IL/Oak-Park/721-Clinton-Ave-60304/home/13249981,['https://ssl.cdn-redfin.com/photo/68/mbphoto/486/genMid.10854486_0.jpg'],620000.0,Single-family,1911,9375.0,620000.0,5.0,2.5,2400.0
916 LYMAN AVE,916 Lyman Ave,13250891,41.872092,-87.776471,/IL/Oak-Park/916-Lyman-Ave-60304/home/13250891,['https://ssl.cdn-redfin.com/photo/68/mbphoto/375/genMid.11258375_0.jpg'],360000.0,Single-family,1923,3150.0,360000.0,3.0,3.0,1310.0
842 S ELMWOOD AVE,842 S Elmwood Ave,13247298,41.8729107,-87.7851721,/IL/Oak-Park/842-S-Elmwood-Ave-60304/home/13247298,['https://ssl.cdn-redfin.com/photo/68/mbphoto/224/genMid.11994224_0.jpg'],807500.0,Single-family,1908,5320.0,807500.0,5.0,2.5,
1002 S TAYLOR AVE #1,1002 S Taylor Ave #1,13250681,41.8704848,-87.7778108,/IL/Oak-Park/1002-S-Taylor-Ave-60304/unit-1/home/13250681,['https://ssl.cdn-redfin.com/photo/68/mbphoto/225/genMid.07578225_3.jpg'],,,,,,,,
1175 S ELMWOOD,1175 S Elmwood Ave,13246161,41.8661131,-87.785465,/IL/Oak-Park/1175-S-Elmwood-Ave-60304/home/13246161,['https://ssl.cdn-redfin.com/photo/68/mbphoto/657/genMid.08053657_2.jpg'],300000.0,Single-family,1922,4410.0,300000.0,3.0,2.0,
543 LYMAN AVE,543 Lyman Ave,13252284,41.8784258,-87.7773336,/IL/Oak-Park/543-Lyman-Ave-60304/home/13252284,['https://ssl.cdn-redfin.com/photo/68/mbphoto/095/genMid.10278095_0.jpg'],435000.0,Single-family,1906,4588.0,435000.0,3.0,1.5,
516 S OAK PARK AVE#1N,516 S Ridgeland Ave,13251703,41.8791717,-87.7840769,/IL/Oak-Park/516-S-Ridgeland-Ave-60304/home/13251703,['https://ssl.cdn-redfin.com/photo/68/mbphoto/430/genMid.10860430_0.jpg'],459000.0,Multi-family (2-4 unit),1916,4356.0,459000.0,6.0,2.0,
639 GARFIELD 3,639 Garfield St #3,12715986,41.8714498,-87.7909223,/IL/Oak-Park/639-Garfield-St-60304/unit-3/home/12715986,['https://ssl.cdn-redfin.com/photo/68/mbphoto/667/genMid.11326667_0.jpg'],135000.0,,,,,,,
1139 S EUCLID AV,1139 S Euclid Ave,13247901,41.8674707,-87.7929134,/IL/Oak-Park/1139-S-Euclid-Ave-60304/home/13247901,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1139+S+Euclid+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=uH4O6vhAbAd7ArabXLhXlj7yuc8='],185000.0,Single-family,1918,4575.0,,3.0,1.5,1494.0
1003 S RIDGELAND,1003 S Ridgeland Ave,13247537,41.8706301,-87.7844348,/IL/Oak-Park/1003-S-Ridgeland-Ave-60304/home/13247537,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1003+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=5SulLKDwMCQmRO2Rtg5QtsVDu1Y='],,Single-family,1939,5080.0,,2.0,1.0,1346.0
606 WISCONSIN,606 Wisconsin Ave,13249345,41.8778954,-87.8019566,/IL/Oak-Park/606-Wisconsin-Ave-60304/home/13249345,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=606+Wisconsin+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=fVtbb9Z1v03SmdXHrF8KiZHTD74='],129500.0,Single-family,1922,4166.0,,4.0,2.0,1740.0
14301 161ST PL NE,,-1,,,,,,,,,,,,
834 S ELMWOOD,834 S Elmwood Ave,13247640,41.8731289,-87.7851777,/IL/Oak-Park/834-S-Elmwood-Ave-60304/home/13247640,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=834+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=VyEXAbDzqkbMCPg13ygFHxZeTA0='],,Single-family,1905,5320.0,,4.0,2.5,1936.0
533 S RIDGELAND,533 S Ridgeland Ave,13249513,41.878576,-87.7847067,/IL/Oak-Park/533-S-Ridgeland-Ave-60304/home/13249513,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=533+S+Ridgeland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=bUt16WvZDK4gCBwmGa-1-WBZbuA='],,Single-family,1913,5040.0,,4.0,2.0,1766.0
717 S EUCLID,717 S Euclid Ave,13250244,41.8754241,-87.7931926,/IL/Oak-Park/717-S-Euclid-Ave-60304/home/13250244,['https://ssl.cdn-redfin.com/photo/68/mbphoto/729/genMid.11407729_0.jpg'],455000.0,Single-family,1912,4725.0,455000.0,4.0,2.0,1814.0
3910 N GRANT ST,,-1,,,,,,,,,,,,
601 LYMAN,601 Lyman Ave,13253327,41.8780323,-87.7773439,/IL/Oak-Park/601-Lyman-Ave-60304/home/13253327,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=601+Lyman+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=XXx_jKtNQdroiJ3traGQBdhv4-I='],,Single-family,1921,5662.0,,3.0,2.5,1748.0
1022 S KENILWORTH AVE,1022 S Kenilworth Ave,13248799,41.8697217,-87.7962268,/IL/Oak-Park/1022-S-Kenilworth-Ave-60304/home/13248799,['https://ssl.cdn-redfin.com/photo/68/mbphoto/746/genMid.11873746_0.jpg'],536000.0,Single-family,1919,4110.0,536000.0,4.0,2.0,2601.0
835 LYMAN AVE,835 Lyman Ave,13250431,41.8732118,-87.7771565,/IL/Oak-Park/835-Lyman-Ave-60304/home/13250431,['https://ssl.cdn-redfin.com/photo/68/mbphoto/002/genMid.09561002_2.jpg'],510000.0,Single-family,1996,4880.0,510000.0,4.0,4.0,2128.0
737 WESLEY AVE,737 Wesley Ave,13249690,41.8747966,-87.7919035,/IL/Oak-Park/737-Wesley-Ave-60304/home/13249690,['https://ssl.cdn-redfin.com/photo/68/mbphoto/903/genMid.07100903_5.jpg'],4080000.0,Single-family,1904,6300.0,510000.0,4.0,2.5,
1007 COLUMBIAN AVE,1007 Columbian Ave,13273716,41.9040944,-87.7915469,/IL/Oak-Park/1007-Columbian-Ave-60302/home/13273716,['https://ssl.cdn-redfin.com/photo/68/mbphoto/617/genMid.08520617_2.jpg'],145000.0,Single-family,1941,6200.0,413000.0,4.0,3.0,
1118 HARRISON ST APT 3,1118 Harrison St #3,12636252,41.8739122,-87.8030171,/IL/Oak-Park/1118-Harrison-St-60304/unit-3/home/12636252,['https://ssl.cdn-redfin.com/photo/68/mbphoto/655/genMid.10160655_2.jpg'],108000.0,,,,,,,
700 S GUNDERSON,700 Gunderson Ave,13249369,41.8760978,-87.7865093,/IL/Oak-Park/700-Gunderson-Ave-60304/home/13249369,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=700+Gunderson+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=lFurLVoMcQjHUQMtdIrKKHHTXLQ='],145000.0,Single-family,1908,6650.0,,4.0,1.5,1957.0
1139 S RIDGELAND AVE,1139 S Ridgeland Ave,13247881,41.8674691,-87.7843064,/IL/Oak-Park/1139-S-Ridgeland-Ave-60304/home/13247881,['https://ssl.cdn-redfin.com/photo/68/mbphoto/036/genMid.11485036_0.jpg'],385000.0,Single-family,1924,4199.0,385000.0,3.0,2.0,2935.0
1141 S SCOVILLE,1141 S Scoville Ave,13248554,41.8674287,-87.7879289,/IL/Oak-Park/1141-S-Scoville-Ave-60304/home/13248554,['https://ssl.cdn-redfin.com/photo/68/mbphoto/318/genMid.08692318_7.jpg'],215000.0,,,,,,,
1162 S CLARENCE AV,1162 Clarence Ave,13247617,41.8664936,-87.7898568,/IL/Oak-Park/1162-Clarence-Ave-60304/home/13247617,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1162+Clarence+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=kayf0ZPRm46WB_YhzCLo1Rh04bw='],56000.0,Single-family,1923,3150.0,,3.0,1.5,1649.0
532 S ELMWOOD AVE,532 S Elmwood Ave,13249282,41.8785966,-87.785321,/IL/Oak-Park/532-S-Elmwood-Ave-60304/home/13249282,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=532+S+Elmwood+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=qq7TElZJQoqdEfROvEtp4_P0Xlw='],72000.0,Single-family,1919,5320.0,,5.0,3.5,2650.0
628 S ELMWOOD,628 S Elmwood Ave,13248996,41.8770241,-87.7853065,/IL/Oak-Park/628-S-Elmwood-Ave-60304/home/13248996,['https://ssl.cdn-redfin.com/photo/68/mbphoto/920/genMid.10872920_0.jpg'],545000.0,Single-family,1914,6650.0,545000.0,4.0,1.5,1800.0
719 S GROVE AVE,719 S Grove Ave,13249152,41.8761264,-87.7955906,/IL/Oak-Park/719-S-Grove-Ave-60304/home/13249152,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=719+S+Grove+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=1TfBP3Ku1fAfV_Z1a9N2BN8W_28='],158500.0,Single-family,1910,3333.0,,3.0,1.0,902.0
715 S CARPENTER,715 Carpenter Ave,13249901,41.8762713,-87.796373,/IL/Oak-Park/715-Carpenter-Ave-60304/home/13249901,['https://ssl.cdn-redfin.com/photo/68/mbphoto/726/genMid.12028726_0.jpg'],541000.0,Single-family,1909,3960.0,541000.0,4.0,2.5,1388.0
1175 WENONAH AVE,1175 Wenonah Ave,13247413,41.8659106,-87.8007195,/IL/Oak-Park/1175-Wenonah-Ave-60304/home/13247413,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1175+Wenonah+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=iKVb4hx67c_XfyFlQKYVNd6eD2E='],442000.0,Single-family,1914,4899.0,,3.0,2.0,1532.0
850 S CARPENTER,850 Carpenter Ave,13249951,41.8736795,-87.7958533,/IL/Oak-Park/850-Carpenter-Ave-60304/home/13249951,['https://ssl.cdn-redfin.com/photo/68/mbphoto/437/genMid.11809437_0.jpg'],392000.0,Single-family,1919,2448.0,392000.0,3.0,1.5,1951.0
1187 S HIGHLAND AV,1187 Highland Ave,13250496,41.865723,-87.781711,/IL/Oak-Park/1187-Highland-Ave-60304/home/13250496,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1187+Highland+Ave%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=xJp2W37ekCbJCO2wYikGbNuLgJ4='],64000.0,Single-family,1916,2189.0,,3.0,2.0,964.0
803 S GROVE AVE,803 S Grove Ave,13249616,41.8752935,-87.7955235,/IL/Oak-Park/803-S-Grove-Ave-60304/home/13249616,['https://ssl.cdn-redfin.com/photo/68/mbphoto/032/genMid.11172032_0.jpg'],461000.0,Single-family,1916,3333.0,461000.0,3.0,2.0,1652.0
536 S SCOVILLE AV,536 S Scoville Ave,13250095,41.8784561,-87.7878015,/IL/Oak-Park/536-S-Scoville-Ave-60304/home/13250095,['https://ssl.cdn-redfin.com/photo/68/mbphoto/665/genMid.11893665_0.jpg'],525000.0,Single-family,1913,3150.0,525000.0,3.0,2.5,1666.0
704 WENONAH,704 Wenonah Ave,13248774,41.8765422,-87.8006356,/IL/Oak-Park/704-Wenonah-Ave-60304/home/13248774,['https://ssl.cdn-redfin.com/photo/68/mbphoto/782/genMid.08228782_3.jpg'],88000.0,Single-family,1908,6250.0,400000.0,4.0,1.5,1859.0
836 WESLEY AVE #1A,836 Wesley Ave Unit 1A,173111348,41.872759,-87.791309,/IL/Oak-Park/836-Wesley-Ave-60304/unit-1A/home/173111348,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=836+Wesley+Ave+Unit+1A%2C+Oak+Park%2C+IL+60304&size=665x441&source=outdoor&client=gme-redfin&signature=Ymau7WEVKoGFHcyzYSAqaMUMSS8='],,,,,,,,
1013 S CLINTON AV,1013 Clinton Ave,13247013,41.8700189,-87.7981387,/IL/Oak-Park/1013-Clinton-Ave-60304/home/13247013,['https://ssl.cdn-redfin.com/photo/68/mbphoto/628/genMid.11395628_0.jpg'],543000.0,Single-family,1915,4110.0,543000.0,3.0,2.0,1813.0
